1.146881103515625000e+00,-2.250664234161376953e-01,9.761657714843750000e+00,8.788565173745155334e-03,-1.420818120241165161e-01,3.909579813480377197e-01,-1.353438377380371094e+01,8.318208694458007812e+00,-4.383700942993164062e+01,-7.644212341308593750e+01,-2.003670204430818558e-03,9.988986849784851074e-01,-4.503793641924858093e-02,-1.300401706248521805e-02
6.249184608459472656e-01,-4.070350155234336853e-02,1.072896480560302734e+01,-1.312958449125289917e-01,2.976926803588867188e+00,-3.845663070678710938e-01,-5.051583647727966309e-01,1.270304489135742188e+01,-4.533432006835937500e+01,-5.880651092529296875e+01,3.902047500014305115e-02,9.827232956886291504e-01,-1.546106636524200439e-01,9.395706653594970703e-02
-2.394323702901601791e-03,5.890036225318908691e-01,1.032432365417480469e+01,-9.134781360626220703e-02,3.239917993545532227e+00,-8.030884265899658203e-01,-5.051583647727966309e-01,1.270304489135742188e+01,-4.533432006835937500e+01,-5.880651092529296875e+01,4.275731369853019714e-02,9.815469980239868164e-01,-1.495759040117263794e-01,1.111955270171165466e-01
-1.352792859077453613e+00,7.422403246164321899e-02,9.785600662231445312e+00,-8.815197646617889404e-02,3.335127353668212891e+00,-1.075001358985900879e+00,-5.051583647727966309e-01,1.270304489135742188e+01,-4.533432006835937500e+01,-5.880651092529296875e+01,4.668566212058067322e-02,9.801942706108093262e-01,-1.429932862520217896e-01,1.288115084171295166e-01
-2.437421560287475586e+00,6.464674323797225952e-02,9.720953941345214844e+00,-1.292984336614608765e-01,3.400775194168090820e+00,-1.313890457153320312e+00,4.215575695037841797e+00,1.327498054504394531e+01,-4.217333221435546875e+01,-5.650621795654296875e+01,5.104059353470802307e-02,9.785958528518676758e-01,-1.350741088390350342e-01,1.466283947229385376e-01
-5.226808547973632812e+00,-7.901268452405929565e-02,9.055332183837890625e+00,-5.992203578352928162e-02,3.849658012390136719e+00,-7.789864540100097656e-01,5.726210594177246094e+00,1.365627002716064453e+01,-4.483522033691406250e+01,-5.497268676757812500e+01,5.874409899115562439e-02,9.730386137962341309e-01,-1.231142655014991760e-01,1.859779357910156250e-01
-6.751992702484130859e+00,-1.149275377392768860e-01,1.094445323944091797e+01,2.703149616718292236e-01,3.777618408203125000e+00,-6.751216053962707520e-01,5.726210594177246094e+00,1.365627002716064453e+01,-4.483522033691406250e+01,-5.497268676757812500e+01,6.057940423488616943e-02,9.695290327072143555e-01,-1.179499998688697815e-01,2.059888392686843872e-01
-4.630621910095214844e+00,-9.385749101638793945e-01,1.287906742095947266e+01,1.445186376571655273e+00,3.728082656860351562e+00,-1.564630866050720215e-01,1.176874828338623047e+01,1.403756141662597656e+01,-4.084238815307617188e+01,-5.343915557861328125e+01,5.447360500693321228e-02,9.610943198204040527e-01,-1.104825958609580994e-01,2.472322881221771240e-01
-3.375996351242065430e+00,-6.105525493621826172e-01,1.085586357116699219e+01,2.432168960571289062e+00,3.569355964660644531e+00,-2.781714200973510742e-01,1.781128883361816406e+01,1.174982070922851562e+01,-4.050965499877929688e+01,-6.264034271240234375e+01,3.567628189921379089e-02,9.518690109252929688e-01,-9.930972754955291748e-02,2.877674400806427002e-01
-3.625006198883056641e+00,2.585869729518890381e-01,9.325890541076660156e+00,2.552012920379638672e+00,3.080791711807250977e+00,-3.703181743621826172e-01,1.856660842895507812e+01,1.098723983764648438e+01,-4.084238815307617188e+01,-6.570740509033203125e+01,2.461946383118629456e-02,9.474613666534423828e-01,-9.267234057188034058e-02,3.051600754261016846e-01
-5.186105251312255859e+00,1.268991589546203613e+00,8.188587188720703125e+00,2.535101652145385742e+00,2.851490020751953125e+00,-3.309027850627899170e-01,1.856660842895507812e+01,1.098723983764648438e+01,-4.084238815307617188e+01,-6.570740509033203125e+01,1.347996946424245834e-02,9.429974555969238281e-01,-8.624494820833206177e-02,3.211478590965270996e-01
-5.753560066223144531e+00,-2.442210167646408081e-01,5.286666870117187500e+00,2.081425189971923828e+00,2.776920318603515625e+00,-7.010878324508666992e-01,1.856660842895507812e+01,1.098723983764648438e+01,-4.084238815307617188e+01,-6.570740509033203125e+01,-4.787434823811054230e-03,9.335839748382568359e-01,-7.196228206157684326e-02,3.510263860225677490e-01
-5.502155780792236328e+00,-2.394323702901601791e-03,5.145401477813720703e+00,1.889541506767272949e+00,2.804484367370605469e+00,-1.047703504562377930e+00,2.366500282287597656e+01,7.746274948120117188e+00,-3.967781448364257812e+01,1.175495529174804688e+02,-1.134927943348884583e-02,9.283971786499023438e-01,-6.297487765550613403e-02,3.660382628440856934e-01
-5.825389385223388672e+00,-1.467720389366149902e+00,5.494972705841064453e+00,1.337592959403991699e+00,1.660772562026977539e+00,-1.755981922149658203e+00,2.536446380615234375e+01,7.174339294433593750e+00,-3.917871475219726562e+01,1.152492599487304688e+02,-1.931419409811496735e-02,9.202551245689392090e-01,-4.128393158316612244e-02,3.886556923389434814e-01
-6.495800018310546875e+00,-4.788647294044494629e-01,6.833399772644042969e+00,1.198973417282104492e+00,2.388492345809936523e+00,-1.952925682067871094e+00,2.649744033813476562e+01,6.793048381805419922e+00,-3.684956359863281250e+01,1.137157287597656250e+02,-2.204684726893901825e-02,9.110856056213378906e-01,-1.640019379556179047e-02,4.113003909587860107e-01
-7.594794750213623047e+00,9.002656936645507812e-01,7.930000305175781250e+00,1.377008438110351562e+00,2.673055410385131836e+00,-1.552779674530029297e+00,2.649744033813476562e+01,6.793048381805419922e+00,-3.684956359863281250e+01,1.137157287597656250e+02,-2.515382319688796997e-02,9.048752784729003906e-01,-5.788183771073818207e-03,4.248934686183929443e-01
-1.082234287261962891e+01,-2.142919778823852539e+00,1.115994262695312500e+01,2.714867591857910156e+00,2.132691860198974609e+00,1.649853438138961792e-01,2.876339149475097656e+01,6.793048381805419922e+00,-3.618408966064453125e+01,1.137157287597656250e+02,-4.620258510112762451e-02,8.923040628433227539e-01,7.484354544430971146e-03,4.490020573139190674e-01
-7.831832885742187500e+00,-4.644987881183624268e-01,9.294764518737792969e+00,3.367751598358154297e+00,2.027495384216308594e+00,8.961673378944396973e-01,2.951871109008789062e+01,5.649178981781005859e+00,-3.618408966064453125e+01,1.091151351928710938e+02,-6.504625082015991211e-02,8.862586021423339844e-01,1.089458726346492767e-02,4.584713280200958252e-01
-8.320275306701660156e+00,2.482913732528686523e+00,9.055332183837890625e+00,3.716764211654663086e+00,2.035618066787719727e+00,1.100434899330139160e+00,2.951871109008789062e+01,5.649178981781005859e+00,-3.618408966064453125e+01,1.091151351928710938e+02,-8.600037544965744019e-02,8.796164393424987793e-01,1.422070246189832687e-02,4.676287174224853516e-01
-6.517349243164062500e+00,2.801358699798583984e-01,3.991337537765502930e+00,3.190115928649902344e+00,1.696059942245483398e+00,1.131061673164367676e+00,3.159583473205566406e+01,5.017634630203247070e-01,-3.269036483764648438e+01,8.841246795654296875e+01,-1.257451176643371582e-01,8.661384582519531250e-01,2.019153349101543427e-02,4.833059608936309814e-01
-9.752080917358398438e+00,-2.789387226104736328e+00,4.376823902130126953e+00,2.582772970199584961e+00,2.061717510223388672e+00,2.815536737442016602e+00,3.159583473205566406e+01,5.017634630203247070e-01,-3.269036483764648438e+01,8.841246795654296875e+01,-1.634850502014160156e-01,8.521039485931396484e-01,7.696677464991807938e-03,4.971239864826202393e-01
-7.872536182403564453e+00,-5.506944656372070312e-01,3.996126174926757812e+00,3.168011426925659180e+00,2.567992210388183594e+00,3.375741243362426758e+00,3.159583473205566406e+01,5.017634630203247070e-01,-3.269036483764648438e+01,8.841246795654296875e+01,-1.876986026763916016e-01,8.420791625976562500e-01,-1.821928890421986580e-03,5.056367516517639160e-01
-3.670498132705688477e+00,1.004658222198486328e+01,-5.866093039512634277e-01,3.283195018768310547e+00,1.420019030570983887e+00,-8.149396628141403198e-02,3.877134704589843750e+01,-7.505328178405761719e+00,-2.836480331420898438e+01,5.620831680297851562e+01,-2.292534857988357544e-01,8.228597640991210938e-01,-1.234921277500689030e-03,5.199454426765441895e-01
-2.346437215805053711e+00,8.229290962219238281e+00,2.193200588226318359e+00,2.061850786209106445e+00,-1.549850225448608398e+00,-1.563565611839294434e+00,3.877134704589843750e+01,-7.505328178405761719e+00,-2.836480331420898438e+01,5.620831680297851562e+01,-2.337532937526702881e-01,8.246662020683288574e-01,1.395836751908063889e-02,5.148690938949584961e-01
-9.196597099304199219e+00,3.895564556121826172e+00,-1.245048344135284424e-01,1.479941129684448242e+00,1.500714123249053955e-01,-2.313789606094360352e+00,3.763837051391601562e+01,-1.093693828582763672e+01,-2.670112609863281250e+01,4.240653610229492188e+01,-2.377826869487762451e-01,8.185694217681884766e-01,4.597339779138565063e-02,5.208550095558166504e-01
-6.385661125183105469e+00,5.166950702667236328e+00,1.510818243026733398e+00,1.129596948623657227e+00,-4.343681931495666504e-01,-2.547352313995361328e+00,3.763837051391601562e+01,-1.093693828582763672e+01,-2.670112609863281250e+01,4.240653610229492188e+01,-2.352618873119354248e-01,8.176992535591125488e-01,6.135284900665283203e-02,5.217813253402709961e-01
-1.172979164123535156e+01,3.514867305755615234e+00,-2.686431169509887695e+00,2.559336721897125244e-01,-3.338190078735351562e+00,-8.128091096878051758e-01,3.877134704589843750e+01,-8.649197578430175781e+00,-2.769933319091796875e+01,5.160771942138671875e+01,-2.295131832361221313e-01,8.297311067581176758e-01,8.310214430093765259e-02,5.019601583480834961e-01
-1.247921466827392578e+01,3.795003175735473633e+00,-2.724740266799926758e+00,-4.950891733169555664e-01,-4.363389492034912109e+00,-1.014679819345474243e-01,3.707188796997070312e+01,-8.458553314208984375e+00,-2.720022964477539062e+01,5.237448883056640625e+01,-2.247701734304428101e-01,8.423764109611511230e-01,8.770496398210525513e-02,4.818589091300964355e-01
-1.260611438751220703e+01,1.520395517349243164e+00,7.257194995880126953e+00,-1.295647621154785156e+00,-4.363389492034912109e+00,6.254528760910034180e-01,3.575007629394531250e+01,-8.267908096313476562e+00,-3.069395446777343750e+01,5.314125442504882812e+01,-2.106603533029556274e-01,8.681074380874633789e-01,8.807963877916336060e-02,4.407422542572021484e-01
